id,extractor,source,statement,subject,verb,effect,object,effecttype,own_precision,own_out_of_context,own_comment
1359381,openie,simple_wikipedia,"He, along with Lajpat Rai Alakhpura, made efforts to woo both Sahib Ram and Lal to desert Congress and join the Unionist Party.",lal,join,0.533333333333,unionist party,positively,-2,,
1456846,starcon,debate.org,"He then says that I argue that vouchers increase constitutionality, however this is misunderstood.",vouchers,increase,0.466666666667,constitutionality,positively,-1,,
716429,openie,debate.org,"He sits enthroned above the circle of the earth,",he,sit,0.2,enthroned,positively,-2,,
990516,openie,debate.org,He rescinded all of the laws put in place by Clinton that would have forced automakers to make modest improvements to emissions and mileage.,automakers,make,0.466666666667,improvements,positively,-2,,
1480313,starcon,debate.org,"He recently left Scottish citizens homeless in order to build a golf course, bulldozing their lands and displacing proud residents of the nation.",order,build,0.733333333333,golf course,positively,-2,,
163009,starcon,debate.org,"He points out that the Bible doesn't agree with the teaching of   macroevolution   and gives the reasoning for thinking so because ""God created all things according to its kind"".",god,create,0.333333333333,all things,positively,2,y,
1461314,starcon,debate.org,"He openly admitted twice that we do need to consider a ""god"" in order to understand morality and basically be held accountable toward this ""deity"".",order,understand,0.333333333333,morality,positively,-2,,
1495962,starcon,simple_wikipedia,"He is the creator of such shows as Filmation's animated ""Fat Albert and the Cosby Kids"", NBC's ""The Cosby Show"" (in which he played a doctor named Heathcliff Huxtable) and Nick at Nite's ""Fatherhood"" (with Blair Underwood).",doctor,name,0.466666666667,heathcliff huxtable,positively,-2,,
1459514,starcon,debate.org,He also says that I didn’t respond to how a living wage will lift people out of poverty.,living wage,lift,0.666666666667,people,positively,2,y,
1503962,starcon,simple_wikipedia,"Harvey brought heavy rain to Bermuda, with just over 5 inches (130 mm) reported at Bermuda International Airport.",harvey,bring,0.266666666667,heavy rain,positively,2,n,
1511305,starcon,simple_wikipedia,"Hansard has remarked about his musical influences: ""In my house, when I was a kid, there was the holy trinity, which was Leonard Cohen, Van Morrison and Bob Dylan with Bob sitting center.""",bob,sit,0.2,center,positively,-2,,
371776,starcon_noLinking,debate.org,Had my opponent left out the term fact I should not have made the argument.,my opponent,leave,-0.2,term fact,negatively,,,
657289,starcon,debate.org,Ha the big bang theory misses points.,big bang theory,miss,-0.2,points,negatively,-2,,
1246062,openie,simple_wikipedia,Gustav Mahler often wrote marches in his symphonies.,gustav mahler,write,0.4,marches,positively,2,y,
1324003,openie,simple_wikipedia,Guerrero participated in the 1952 Summer Olympics in Helsinki where he won gold medal in double sculls competition together with Tranquilo Capozzo.,guerrero,win,0.4,gold medal,positively,-1,,
1499410,starcon,simple_wikipedia,Greenpeace accused KFC of destroying the Amazon Rainforest.,greenpeace,accuse,-0.866666666667,kfc,negatively,2,y,
1497011,starcon,debate.org,"Governments can attract immigrants by competing with one another on services, legal structures, and tax rates.",governments,attract,0.266666666667,immigrants,positively,-1,,
705766,openie,debate.org,"Government, in its very nature, supports big businesses by constricting trade and competition.",government,support,0.933333333333,businesses,positively,2,y,
1065224,starcon,debate.org,"Government supported monopolies may, but that is not a facet of capitalism itself.",government,support,0.933333333333,monopolies,positively,2,y,
1093474,starcon,debate.org,God permits slavery by setting guidelines to having slaves.,god,permit,0.666666666667,slavery,positively,2,y,
1497971,starcon,simple_wikipedia,"God made a garden, called the Garden of Eden, for him to live in and take care of.",god,make,0.466666666667,garden,positively,2,y,
375743,starcon_noLinking,debate.org,God has tortured people.,god,torture,-0.733333333333,people,negatively,,,
345576,starcon_noLinking,debate.org,"God chose Israel to obey Him and be holy (Exodus 19:5-6), As He does with us (Romans 12:1).",god,choose,0.333333333333,israel,positively,,,
1470492,starcon,debate.org,"Gay marriage can harm children, violates the natural order of the body and reproduction, all while promoting promiscuity; and is primarily employed by (in a secular sense) immoral people.",gay marriage,harm,-0.866666666667,children,negatively,2,y,
468591,starcon_noLinking,debate.org,"Furthermore, this foreign aid likely created a European dependence on the American Dollar that would make them more susceptible to economic collapse.",this foreign aid,create,0.333333333333,european dependence on the american dollar that would make them more susceptible to economic collapse,positively,,,
136288,openie,debate.org,"Furthermore, evidence has shown that children who are continually exposed to healthy foods will learn to prefer these foods.",children,prefer,0.266666666667,foods,positively,-2,,
219750,starcon,debate.org,"Furthermore, a simple push of a button at a concert will never be as entertaining as watching a master play an instrument.",master,play,0.266666666667,instrument,positively,-1,,
1477797,starcon,debate.org,"FT placed value on the ability to pick up on tells, yet this playstyle offers a unique set of tells beginning DP2 which you otherwise would not have access to.",ft,place,0.466666666667,value,positively,-2,,
794775,starcon_noLinking,simple_wikipedia,"From the start, Coleman played his music differently to other musicians.",coleman,play,0.266666666667,his music,positively,,,
798124,starcon_noLinking,simple_wikipedia,"from the opening, the song closes with a ""ghostly breath"" finally answering the question: ""There where you are not, there is happiness.""","""ghostly breath""",answer,0.4,question,positively,,,
437300,starcon_noLinking,debate.org,Franken lost the election count and the recount is not over.,franken,lose,-0.466666666667,election count and the recount,negatively,,,
579760,starcon,debate.org,france surrenders the war,france,surrender,-0.266666666667,war,negatively,2,y,
822140,starcon_noLinking,simple_wikipedia,Fox plays a bisexual banker.,fox,play,0.266666666667,bisexual banker,positively,,,
747301,starcon_noLinking,debate.org,"Forty years later, in the wake of the Benghazi Scandal, the Obama Administration authorizes agents to bug phone lines and conversation rooms in the Associated Press.",obama administration,authorize,0.733333333333,agents,positively,,,
395054,openie,debate.org,"For those who plan to vote""who have a stomach for extreme violence""I encourage you to watch the clip.",i,watch,0.333333333333,clip,positively,1,n,
821178,openie,debate.org,"For example, why is it considered ""good"" that I help people?",i,help,0.933333333333,people,positively,2,n,
1197314,openie,simple_wikipedia,"For example, while you can use a password to keep a file safe, if you need to tell the password to somebody there is a risk of the password being seen by third parties.",you,tell,0.733333333333,password,positively,1,n,
1483550,starcon,debate.org,"For example, the Animal Welfare Act sets out regulations to protect animals that are being used in research.",animal welfare act,set,0.533333333333,regulations,positively,2,n,
391692,openie,debate.org,"For example the emotion and power held within the threads that speak of the last memories the artist has of their lost love, her scent that will remain forever on the clothing as well as the pain and the suffering that the memory of the clothes will hold.",their,love,0.8,scent,positively,-2,,
474888,starcon_noLinking,debate.org,"Finally, I believe that my opponent has   dropped   plenty of my research.",my opponent,drop,-0.266666666667,plenty of my research,negatively,,,
623981,starcon,debate.org,"Finally, a job provides things for children to do after school.",job,provide,0.466666666667,things,positively,2,n,
108243,starcon_noLinking,debate.org,"Fighting over rivals to get mates is not an easy thing to do and it often results in fights which further leads to death, whether directly or indirectly (through mortal injuries).",rivals,get,0.266666666667,mates,positively,,,
1474445,starcon,debate.org,"Fi can freeze enemies before summoning a small golden triangle area below them, becoming the sword again, and firing off a laser-thingy.",fi,freeze,-0.2,enemies,negatively,2,y,
794692,starcon_noLinking,simple_wikipedia,"Farming makes the country among the top producers of, among others, corn (maize), wheat, sugar, and tobacco.",farming,make,0.466666666667,country,positively,,,
1184744,openie,simple_wikipedia,"Fallen trees caused widespread disruption: in County Down, several people had to be rescued from their vehicles after trees had fallen on them; flooding was also reported at Rostrevor.",trees,cause,0.2,disruption,positively,2,y,
986218,openie,debate.org,"Extend, vote Con.",extend,vote,0.266666666667,con,positively,-2,,
1118185,openie,debate.org,Evolution holds these facts and more.,evolution,hold,0.4,facts,positively,-2,n,
566390,starcon,debate.org,Evidence suggests that women overwhelmingly tell the truth when they report rape.,women,tell,0.733333333333,truth,positively,1,?,
1391024,starcon,debate.org,"Everyone would pay the tax, and the usage of the program would depend on income level.",everyone,pay,0.2,tax,positively,-1,,
1163925,openie,simple_wikipedia,"Even though he liked some of what he inspired, he felt that the public largely got the wrong message from his books.",public,get,0.266666666667,message,positively,-2,,
584279,starcon,debatepedia,EU enlargement will open countries to foreign competition.,eu enlargement,open,0.533333333333,countries,positively,-2,,
12932784,starcon,simple_wikipedia,ETS began to offer the TOEIC Speaking &amp; Writing Test in 2006.,toeic,speak,0.466666666667,test,positively,-2,,
1324174,openie,simple_wikipedia,Equity addressed situations not covered by common law.,equity,address,0.533333333333,situations,positively,-1,,
691884,starcon_noLinking,simple_wikipedia,Environmental regulations (laws) and low-pollution fuels (for example liquified natural gas) can reduce pollution.,environmental regulations (laws) and low-pollution fuels (for example liquified natural gas),reduce,-0.4,pollution,negatively,,,
667107,starcon_noLinking,debate.org,"enforcement authorities might reduce their budget requests,",enforcement authorities,reduce,-0.4,their budget requests,negatively,,,
369514,openie,debate.org,Either way extend argument.,way,extend,0.466666666667,argument,positively,-2,,
551812,openie,debate.org,"egg, JUST LIKE it does to this very DAY ... Biology 101.",egg,like,0.4,egg,positively,-2,,
1093938,starcon,debate.org,"Earlier the woman told the pastor when he advised her to ask God for forgiveness ""the baby deserved to die for what it's father did to me"" The pastor responded ""this woman is unrepentant.",woman,tell,0.733333333333,pastor,positively,-2,,
447534,starcon_noLinking,debate.org,"During the 1960s, Fairchild Semiconductor and Texas Instruments adapted many of these technologies to develop the microchip, whose manufacture now adds more than a trillion dollars per decade to the global economy.",whose manufacture,add,0.466666666667,more than a trillion dollars per decade,positively,,,
1490902,starcon,simple_wikipedia,"Dundee have also won the Scottish Cup once, in 1910.",dundee,win,0.4,scottish cup,positively,-1,,
55464,starcon_noLinking,debate.org,Drunk driving and poor judgement:  It is the persons choice to drink in the first place and everyone knows the risks of drinking.,everyone,know,0.2,risks of drinking,positively,,,
738994,starcon_noLinking,simple_wikipedia,Dr. Suzuki saw that all children learn their own language very quickly.,all children,learn,0.2,their own language,positively,,,
894879,openie,debate.org,"Discrimination covers race, gender, and other aspects of injustice.",discrimination,cover,0.333333333333,race,positively,-2,,
1118180,openie,simple_wikipedia,Different religions teach different things about the afterlife.,religions,teach,0.533333333333,things,positively,2,n,
425885,starcon_noLinking,debate.org,"Deuteronomy 2:34 “And we took all his cities at that time, and utterly destroyed the men, and the women, and the little ones, of every city, we left none to remain:”  Numbers 31:17-18 “17 Now therefore kill every male among the little ones, and kill every woman that hath known man by lying with him.","deuteronomy 2:34 “and we took all his cities at that time, and utterly destroyed the men, and the women, and the little ones, of every city",leave,-0.2,none,negatively,,,
1503935,starcon,simple_wikipedia,"Derek desperately tries to persuade Sidney, Jerry and Tom that he is innocent and while Sidney, Jerry and Tom are deciding who is telling the truth, Mickey kills Derek.",mickey,kill,-1,derek,negatively,2,?,
893850,starcon_noLinking,simple_wikipedia,Democrat Paul Tonko represents the district since 2013.,democrat paul tonko,represent,0.466666666667,district,positively,,,
13148576,starcon,simple_wikipedia,Delgado played Luis from 1971 until 2016.,delgado,play,0.266666666667,luis,positively,-2,,
747847,openie,debate.org,"Defining marriage to exclude gay marriage and the requirements/definition of marriage in law  Pro keeps trying to argue that cause there is no law that says literally something like ""thou shalt not allow gay marriage"" that they can some how get around my various arguments.",marriage,exclude,-0.466666666667,gay marriage,negatively,-1,,
1429870,starcon,debate.org,"Defense of Premise 2: The beginning of the universe is entailed by the 2nd law of thermodynamics, which maintains that the amount of usable energy in a system will gradually decrease over time as the system approaches thermal equilibrium.",system,approach,0.2,thermal equilibrium,positively,1,?,
1440415,starcon,debate.org,Defense News reported that the Army include video games to train soldiers improve their situational awareness in combat.,army,include,0.666666666667,video games,positively,1,y,
12931119,starcon,simple_wikipedia,"Dan then approaches the police for a restraining order against her, but the lieutenant claims that he cannot violate Alex's rights without probable cause and must own up to his own adultery.",dan,approach,0.2,police,positively,-2,,
473375,starcon_noLinking,debate.org,D) The Catholic Church never lost its belief that Her lawfully ordained ministers can cast out demons by the power of God.,her lawfully ordained ministers,cast,0.2,demons,positively,,,
1505887,starcon,simple_wikipedia,Cranston still advises Sawyer.,cranston,advise,0.733333333333,sawyer,positively,2,y,
1811222,openie,debate.org,Corporations are able to avoid accountability for occupational diseases like silicosis by exploiting legal loopholes.,corporations,avoid,-0.2,accountability,negatively,2,y,
592994,starcon_noLinking,debate.org,"Conversely, if the price of electricity goes to $0.25/kW-h, the Fed can sell assets, the Government can raise taxes or lower spending.",fed,sell,0.2,assets,positively,,,
819746,starcon,debate.org,"Contention 3: Scores of some games  During the amount of time Wilt Chamberlain played, the game he scored 100 points, had a final score of 169-147.",game,score,0.2,100 points,positively,1,n,
568027,starcon_noLinking,debate.org,Contention 1: Pregnancy causes a higher rate of breast cancer than abortion.,pregnancy,cause,0.2,higher rate of breast cancer than abortion,positively,,,
1101963,openie,debate.org,Contention 1: Capital Punishment deters crime.,capital punishment,deter,-0.6,crime,negatively,2,y,
824988,starcon_noLinking,simple_wikipedia,"Constantly imperiled by artillery and mortar fire from strong and mutually supporting pillboxes and caves studding Hill 362 in the enemy's cross-island defenses, Willis resolutely administered first aid to the many marines wounded during the furious close-in fighting until he himself was struck by shrapnel and was ordered back to the battle-aid station.",willis,administer,0.333333333333,first aid,positively,,,
196326,starcon_noLinking,debate.org,Con seems to have glossed over the fact that my experiment proved light's speed isn't a constant.,my experiment,prove,0.333333333333,light's speed,positively,,,
718592,openie,debate.org,Con keeps asking me to explain how Communism would work and I keep pointing to Scandinavia and it's socialist government.,me,keep,0.2,pointing,positively,-2,,
39132,openie,debate.org,"Con demurs about my challenging him on his thesis that thoughts are physical products of physical minds; it appears, however, that part my challenging his thesis was due to his imprecise wording.",i,challenge,-0.466666666667,him,negatively,0,n,
13245,starcon_noLinking,debate.org,"Competition creates innovation because people strive to do things in a better way than eachother in order to dominate the market.The people benefit from this competition because lower prices, higher quality, and innovation are all used to compete.",competition,create,0.333333333333,innovation,positively,,,
822891,starcon_noLinking,simple_wikipedia,"Common types of intellectual property rights include copyrights, trademarks, patents, industrial design rights and trade secrets.",common types of intellectual property rights,include,0.666666666667,"copyrights, trademarks, patents, industrial design rights and trade secrets",positively,,,
881975,starcon,debate.org,CO2 causes Atmosphere warming: Claim proven false; Warming precedes CO2.,warming,precede,0.266666666667,co2,positively,-2,,
866796,starcon_noLinking,simple_wikipedia,"Clark was known for his efforts against the apartheid government in South Africa, his opponent, Roger Jepsen, called him ""the Senator from Africa""","his opponent, roger jepsen,",call,0.266666666667,senator from africa,positively,,,
1225706,openie,simple_wikipedia,"Clara’s grandmother encourages Heidi to learn to read, and she also learns about God.",clara ’s grandmother,encourage,0.866666666667,heidi,positively,2,y,
835560,openie,debate.org,"Christians want to take away people's freedom, For instance, Christians oppose abortion but there is no good reason for this if a Christian doesn't want to have an abortion fine, but let people who aren't Christian have a choice.",christians,oppose,-0.733333333333,abortion,negatively,2,y,
345779,starcon_noLinking,debate.org,Christianity promotes subservience to authority without question.,christianity,promote,0.733333333333,subservience to authority without question,positively,,,
1421034,starcon,debate.org,Christ's sacrifice fulfilled the law and established a new covenant with all people.,christ's sacrifice,fulfil,0.6,law,positively,-1,,
1458874,starcon,debate.org,"Christ expects obedience as a RESULT of salvation, not as a cause.",christ,expect,0.4,obedience,positively,1,y,
13143822,starcon,simple_wikipedia,"Chris Barrie played Brittas again in the short fitness series spin-off called ""Get Fit with Brittas"".",chris barrie,play,0.266666666667,brittas,positively,1,y,
1411654,starcon,debate.org,"Chinese emperors had the mandate of heaven, the Anglican Church united the British Empire.",anglican church,unite,1,british empire,positively,1,y,
876531,starcon_noLinking,simple_wikipedia,Chief Justice Warren Burger administered the oath of office.,chief justice warren burger,administer,0.333333333333,oath of office,positively,,,
896984,starcon_noLinking,simple_wikipedia,Cerezo also won the champions in the J.League Cup and Emperor's Cup.,cerezo,win,0.4,champions in the j.league cup and emperor's cup,positively,,,
1109486,openie,simple_wikipedia,Caterpillars use silk to make nests or cocoons.,silk,make,0.466666666667,nests,positively,2,?,
1398453,starcon,debate.org,Capital gains taxes have been instituted.,capital,gain,0.333333333333,taxes,positively,-2,,
483378,openie,debate.org,"Candidates tend to say, “Vote for me because I'll work to achieve A, B, and C.” rather than saying “My policies to achieve A, B, and C will work because ...” Claims are much easier to make than a supporting factual basis for the claims, which is why political candidates and novice debaters both downplay having to build a factual basis for their case.",candidates,tend,0.933333333333,say,positively,-2,,
511316,starcon,debate.org,"Cancer often takes years, even decades, to develop after a person gets HPV.",person,get,0.266666666667,hpv,positively,-1,,
1113627,openie,debate.org,C1:   The Aff is attempting to explain hyperspace travel with the Jedi Code.,aff,explain,0.4,hyperspace travel,positively,1,y,
569900,starcon_noLinking,debate.org,"By trampling upon that right, authorities are NECESSARILY abusing their power.",authorities,abuse,-0.666666666667,their power,negatively,,,
86167,openie,debate.org,"By normalizing relations, we allow the Cubans to begin repairing their destroyed nation.",we,allow,0.866666666667,cubans,positively,2,n,
1252980,openie,simple_wikipedia,"By carefully making the fields bigger as the particles gain energy, the width of the circular path can be kept the same as the machine accelerates the particles.",particles,gain,0.333333333333,energy,positively,-2,,
875183,openie,debate.org,Buu is able to absorb people and just because Darkseid is a God will not mean he will win.,buu,absorb,0.466666666667,people,positively,-2,,
1402239,starcon,debate.org,But you are the one who said that Paul taught the truth.,paul,teach,0.533333333333,truth,positively,1,n,
694149,openie,debate.org,"but they dont heal the blind, they make the seeing go blind by belief, and pecieve it as healing",they,make,0.466666666667,the,positively,-2,,
469308,starcon,debate.org,"But there is no problem if we read the resolution in its closest debatable form, ""There is reason to believe objective morality does not exist.""",reason,believe,0.733333333333,objective morality,positively,-2,,
682009,openie,debate.org,But the chance of that (based on evidence of me and friends seeing this account) make me near certain that this account and the username is accurate.,chance,make,0.466666666667,i,positively,-2,,
1436238,starcon,debate.org,"But obviously, if God has created time, space and matter, then what logically follows is that he’s a timeless, spaceless and immaterial being who lives in the dimension beyond ours, the supernatural, the dimension of eternity.",god,create,0.333333333333,time,positively,1,y,
736272,starcon_noLinking,simple_wikipedia,"But in 1910, Sofia Ivanovna Tyutcheva told other people in the family that Rasputin was allowed to see the four girls when they were wearing their nightgowns.",sofia ivanovna tyutcheva,tell,0.733333333333,other people,positively,,,
1091162,openie,debate.org,"but if you give consent all the way up to being connected for 2 weeks and then decide to disconnect, you would absolutely be morally culpable for that death.",you,decide,0.333333333333,disconnect,positively,-1,,
1141389,starcon,debate.org,"But if government officials committed a crime, the government should hold responsibility.",government,hold,0.4,responsibility,positively,-2,,
830709,starcon_noLinking,simple_wikipedia,"Brunhilda traveled to Austrasia to marry King Sigebert I. King Sigebert I's half brother, King Chilperic I married Brunhilda's sister, Galswintha.",king chilperic,marry,0.6,"brunhilda's sister, galswintha",positively,,,
893245,starcon_noLinking,simple_wikipedia,British cryptanalysts (codebreakers) worked out its logical structure three years before they saw the machine.,british cryptanalysts (codebreakers),work,0.266666666667,its logical structure,positively,,,
720935,starcon_noLinking,simple_wikipedia,"Belarus is where Felix Dzerzhinsky started a group called the Cheka, which was an organization in the Soviet Union before the MVD or the KGB was started.",group,call,0.266666666667,"cheka, which was an organization in the soviet union before the mvd or the kgb was started",positively,,,
12931276,starcon,simple_wikipedia,Behar had lied to the chairman about Selena leaving in order to force the crossover album to begin.,order,force,-0.4,crossover album,negatively,-2,,
712174,starcon_noLinking,simple_wikipedia,"Before a doctor makes a ""final diagnosis"", which means they are sure of what medical disorder is causing the problem, they think of what other medical conditions have the same or almost the same symptoms, and make sure it's not one of them.",doctor,make,0.466666666667,"""final diagnosis"", which means they are sure of what medical disorder",positively,,,
1469159,starcon,debate.org,"Because of Con's constant assumptions, a single outdated, uneducated argument, and inability to create a rebuttal it is clear that Pro is the front runner in this debate.",inability,create,0.333333333333,rebuttal,positively,-2,,
1413661,starcon,debate.org,"Because I agree with the position stated by Ronald Ragen, I uphold the resolution that   Resolved: The United States is justified in intervening in the internal political processes of other countries to attempt to stop human rights abuses.",attempt,stop,-0.466666666667,human rights abuses,negatively,-2,,
853493,openie,debate.org,"Because citizens are sheep, and support the opinion that democracy is awesome, and anyone who doesn't like democracy is a moron.",citizens,support,0.933333333333,opinion,positively,2,n,
496073,openie,debate.org,"Beauty pageants for sure do not require their players to use botox or any kind of harmful drugs, the same way, a sport like basketball and boxing won't require their players to use steroids to win it - its the player's strategy and choice.",steroids,win,0.4,it,positively,-1,,
1425598,starcon,debate.org,Basically what you just said is that contradictions prove the Bible to be correct!,contradictions,prove,0.333333333333,bible,positively,2,y,
431012,starcon_noLinking,debate.org,Bashar assad is still attacking the Syrian people.,bashar assad,attack,-0.666666666667,syrian people,negatively,,,
696801,starcon_noLinking,simple_wikipedia,"Barker won the MTV Award for Best Fight with Adam Sandler for his fight scene in ""Happy Gilmore"".",barker,win,0.4,mtv award,positively,,,
1503527,starcon,simple_wikipedia,"Barbossa reminds Feng that Jack is one of the nine Pirate Lords and is still in possession of a ""piece of eight,"" a pirate lord's symbol, and didn't have a successor to give it to before his ""death"".",barbossa,remind,0.733333333333,feng,positively,-1,,
793484,starcon_noLinking,simple_wikipedia,Balukas won the match with a final score of 9 to 5.,balukas,win,0.4,match,positively,,,
285871,starcon,debate.org,"Baghdad was under American control by April 13, and just 8 months later, Saddam was captured and turned over to Iraqi authorities[11], until he was tried and executed.",baghdad,capture,-0.2,saddam,negatively,-2,,
60352,starcon_noLinking,debate.org,"Back to the UK  I don't want to go back and forth about this, but the   http://www.examiner.com...   says ""  Yet none of these laws prevented today's mass killing spree.",none of these laws,prevent,-0.6,today's mass killing spree,negatively,,,
747599,starcon,debate.org,"Back then, Nintendo ruled the market with its Wii and Nintendo DS, but as time moves on, Nintendo is going downhill with its deals and games.",nintendo,rule,0.466666666667,market,positively,-1,,
922093,openie,debate.org,"B) You seem to be imagining a ninja rushing in and shouting ""I'm going to kill you!""",you,imagine,0.2,ninja,positively,-2,,
13144559,starcon,simple_wikipedia,"Austin Bradford Hill established the term ""randomized controlled trial"" in the 1940s.",austin bradford hill,establish,0.733333333333,term,positively,2,n,
1116381,starcon,debate.org,"ATLA   famously, almost controversially, made the decision to deal with heavier themes instead of looking down to their audience.",atla,make,0.466666666667,decision,positively,2,n,
1511986,starcon,simple_wikipedia,"At this time, Japan won Brazil in first game.",japan,win,0.4,brazil,positively,-2,,
709340,starcon_noLinking,simple_wikipedia,"At the back of the ""thorax"" are two flat triangular-shaped bones called the scapulae, or ""shoulder blades"".",two flat triangular-shaped bones,call,0.266666666667,"scapulae, or ""shoulder blades""",positively,,,
13144853,starcon,simple_wikipedia,"At the 2011 Juno Awards, Smith won Best New Artist.",smith,win,0.4,best new artist,positively,-1,,
477648,starcon_noLinking,debate.org,At no point has the current administration threatened China with war.,current administration,threaten,-0.733333333333,china,negatively,,,
880585,starcon_noLinking,simple_wikipedia,At night the werewolves open their eyes.,werewolves,open,0.533333333333,their eyes,positively,,,
759545,starcon_noLinking,simple_wikipedia,"At 1200 UTC on August 16 the cyclone made landfall near Lamar, Texas as it weakened to tropical depression status.",cyclone,make,0.466666666667,landfall,positively,,,
447687,starcon_noLinking,debate.org,Assuming that PED use would cause an unfair advantage is simply not reasonable.,ped use,cause,0.2,unfair advantage,positively,,,
698402,openie,debate.org,"Aside from Jesus healing people, this appears to me as the biggest supernatural event in the Gospel: Other people rising from the dead, out of graves!",jesus,heal,0.933333333333,people,positively,2,y,
146607,starcon_noLinking,debate.org,"Ash helps people, wins, or does well in important competitions, he collects badges which is a major predetermined quest, he saves the freakin' world, which is more than Red ever does, he does a huge amount of good in the anime.",ash,help,0.933333333333,people,positively,,,
612556,starcon_noLinking,debate.org,"As to David being delusional, unlike other scripture you've referenced (including those in the link), it wasn't written specifically or contextually that he was lying or delusional, as was when we knew that Potifar's wife was lying because the text before told a different story than her own story.",text,tell,0.733333333333,different story than her own story,positively,,,
1329155,openie,simple_wikipedia,"As the parents saw the talent of their son, Chuang got a coach and his parents tranied him, too.",parents,see,0.466666666667,talent,positively,-1,,
1516562,starcon,simple_wikipedia,As the Boers lost men in battle they recruited young boys and old men to fight.,boers,lose,-0.466666666667,men,negatively,-2,,
130283,openie,debate.org,"As S. Martelle once said:   ""the notion that a good guy with a gun will stop a bad guy with a gun is a romanticized vision of the nature of violent crime""  [8].",good guy,stop,-0.466666666667,guy,negatively,1,n,
347854,openie,debate.org,"As John Locke pointed out, true majority rule requires that minority rights also be upheld; for the ruling party to enforce its own moral code on everyone, this individual freedom of expression that we have crafted for ourselves is being squelched; in allowing this to happen, we are essentially denying ourselves freedom, and allowing the government to determine morality for us; at the point that the government is telling us what's right and wrong, I hardly consider the United States to be a democracy.",government,determine,0.2,morality,positively,2,y,
1421036,starcon,debate.org,"As I noted there, it's not necessarily the case that unions cause prices to rise.",unions,cause,0.2,prices,positively,-2,,
383105,openie,debate.org,As I have said before the Rams made a huge improvement to their receiving corps by adding Mike Sims-Walker as an outside deep threat.,rams,make,0.466666666667,improvement,positively,1,n,
229505,openie,debate.org,"As Hebrews killed animals routinely, the idea that Biblical values would be oppose the proposition is unfounded.",values,oppose,-0.733333333333,proposition,negatively,-1,,
1219508,openie,simple_wikipedia,"As gold became harder to find, European miners got upset that the Chinese miners were still finding gold.",miners,get,0.266666666667,upset,positively,-2,,
869606,starcon,debate.org,"As for adults who hold no position in law enforcement, it is their right to intervene in situations where the safety of the general public (such as skating down a sidewalk where a number of people of using, giving reason to believe that a collision is inevitable), or when they believe that liability issues may be at stake (such as skating on private properties such as but not limited to private places of business, parking lots or homes, for if the skaters were injured the private property owner could hold some liability,vice versa if the skaters damages anything they could be held responsible and compensation could be troublesome especially when dealing with minors).",skaters,damages,-0.933333333333,anything,negatively,1,n,
196870,starcon,debate.org,"As evident by this video[3], a person can indeed hold themselves hostage, and others will attempt to stop them.",person,hold,0.4,hostage,positively,-2,,
841237,starcon_noLinking,simple_wikipedia,"As early as July 1917, it was claimed that the Virgin Mary promised a miracle for the last of her apparitions on October 13, so that all could believe.",virgin mary,promise,0.533333333333,miracle,positively,,,
313639,starcon,debate.org,"As CON I do not have to show or prove the bible supports YEC, I just have to show that Pro’s premise is false.",bible,support,0.933333333333,yec,positively,1,y,
278915,starcon_noLinking,debate.org,"Approximately a third of the personnel in the US Armed Forces are civilian, and there are many areas included logistics, medicine, and engineering in which women could be useful without having to serve a combat role [4].",many areas,include,0.666666666667,"logistics, medicine, and engineering in which women could be useful without having to serve a combat role [4]",positively,,,
91300,starcon_noLinking,debate.org,Apple has created a very user-friendly layout for the majority of their products to stomp the competition.,apple,create,0.333333333333,very user-friendly layout for the majority of their products to stomp the competition,positively,,,
459974,starcon_noLinking,debate.org,"Anyways... According To The National Institute of Mental Health, There Is A Consensus Developing Among Members Of The Research Community That Violence On TV Does Lead To Aggressive Behavior By Children And Teens.",consensus,develop,0.333333333333,that violence on tv does lead to aggressive behavior by children and teens,positively,,,
531310,starcon_noLinking,debate.org,"Anyway, head my warning, you better get your life straight and asking for forgiveness and get saved before the crap hits the fan.",crap,hit,-0.733333333333,fan,negatively,,,
126236,starcon,debate.org,"And while I don't personally believe that man made climate change is as big as you stated, but we do have an $8,000,000,000 department called the Environmental Protection Agency.",that man,make,0.466666666667,climate change,positively,-1,,
333474,openie,debate.org,"And when I was referring to kick them out, I was more so mentioning that we should put some kind of influence on them to notify them ""Hey you're here illegally, we will kick you out unless you follow the legal way to come here"".",we,put,0.2,kind,positively,-2,,
1433379,starcon,debate.org,and the wings should had destroyed nearby offices and not just create a whole as if a missile has hit the building.,missile,hit,-0.733333333333,building,negatively,1,y,
229862,starcon_noLinking,debate.org,And Muslims have to pray a certain amount of times and even fast(Ramadan I think).,muslims,pray,0.466666666667,certain amount of times,positively,,,
442556,starcon_noLinking,debate.org,"And if putting gum under tables was so great, more people would be buying the gum to do it!",more people,buy,0.4,gum,positively,,,
795837,starcon,debate.org,"and if God told Muhammad saw to marry a 9 year old girl, he must do it,",god,tell,0.733333333333,muhammad,positively,-2,,
1110301,openie,debate.org,And for Cyber bullying are you trying to tell me that there are no bullying on the reality world?,you,tell,0.733333333333,me,positively,-2,,
65584,starcon_noLinking,debate.org,"And because reasoning serves the purpose of informing a process ( discovery,explanation,problem solving) it is suited for rules both what to do and what not to do.",reasoning,serve,0.666666666667,"purpose of informing a process ( discovery,explanation,problem solving)",positively,,,
